Pdt,stream,treatment,GPP_L95per,GPP_median,GPP_U95per,ER_L95per,ER_median,ER_U95per,LightPerDay,meanTemp,meanQds,meanDepthM,meanWidthM,pmax,alpha,julian,invKT,monthday,P_R,NEP,doy,Y,Yf,GPP_medianC,ER_medianC,NEPC,lGPP,lER,invKT.C,streamTreat,meanTemp.StMean,invKT.C.StMean,meanQds.StMean,LightPerDay.StMean,lGPP.StMean,meanTemp.GMean,invKT.C.GMean,meanQds.GMean,LightPerDay.GMean,lGPP.GMean,Tanom.iktCs,Tanom.iktCg,Tanom.Cs,Tanom.Cg,LightPerDayCs,LightPerDayCg,meanQdsCs,meanQdsCg,LightPerDay.l,meanQds.l,LightPerDay.lcs,LightPerDay.lcg,meanQds.lcs,meanQds.lcg,lGPP.cs,lGPP.cg,Qres,DOYres,DOYres2,Tempres
2015-07-02T04:00:00Z,st6,ambient,9.020807582,14.51530523,19.47835782,-6.94424626,-4.751109811,-2.345399137,2509167849,14.2834848,0.021584224,0.058898529,1.32,0.090148545,2.56e-6,183,40.37289573,2-Jul,3.055139916,9.764195419,183,2015,2015,4.5360328843749995,-1.5144162522562499,3.0216166321187496,1.5120528160409272,0.41503005266749426,-0.5980669196413189,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.11915536386002734,-0.3358589008102357,-0.8524781015287157,2.3522400930474987,-198933312.60546923,-248995008.0213585,0.007941262431324035,0.010755901696531095,21.643217000857522,-3.835792601512768,-0.07629654701631594,-0.09461366267293414,0.45873892481879164,0.6897975404169632,0.04491123519755269,0.7128128981203972,0.23376566734294593,-14.654314779687116,-2.562614818824094,0.03943791912868766
2015-07-03T04:00:00Z,st6,ambient,10.40104758,15.44275441,20.29654804,-7.559017414,-5.110545319,-2.786691933,3182668870,14.70206906,0.018884525,0.05869777,1.32,0.106510387,2.39e-6,184,40.3141869,3-Jul,3.021742974,10.33220909,184,2015,2015,4.825860753125,-1.62898632043125,3.1968744326937504,1.573989113310607,0.4879579320593264,-0.6567757496413194,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.06044653386002685,-0.3945677308102362,-0.43389384152871635,2.770824353047498,474567708.3945308,424506012.9786415,0.005241563431324035,0.008056202696531095,21.880985949046224,-3.969412475371265,0.16147240117238582,0.14315528551576762,0.3251190509602946,0.5561776665584661,0.10684753246723244,0.7747491953900769,0.24075926468424536,-15.982687955983657,-9.878093055349533,-0.015099265038673558
2015-07-04T04:00:00Z,st6,ambient,11.79574248,17.29885823,23.29335834,-8.810296172,-5.83731026,-3.083366341,2895058420,14.63606546,0.020367804,0.058981545,1.32,0.107406555,2.49e-6,185,40.323432939999996,4-Jul,2.963498163,11.46154797,185,2015,2015,5.405893196875001,-1.860642645375,3.5452505515000006,1.6874896912541753,0.6209219363170029,-0.6475297096413257,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.06969257386002048,-0.3853216908102426,-0.4998974415287165,2.704820753047498,186957258.39453077,136895562.9786415,0.0067248424313240355,0.009539481696531096,21.7862711273878,-3.893799860151329,0.06675757951396122,0.04844046385734302,0.40073166618023093,0.6317902817784025,0.2203481104108007,0.8882497733336452,0.29422669698618886,-14.61599300527594,-7.568490319372784,-0.0016815792060554313
2015-07-05T04:00:00Z,st6,ambient,9.198386503,14.37512213,19.32096143,-9.506806601,-6.363660305,-3.058347129,1773508927,14.44888893,0.019989149,0.058980216,1.32,0.104858401,3.38e-6,186,40.34967643,5-Jul,2.258939265,8.011461825,186,2015,2015,4.492225665625,-2.0284167222187497,2.4638089434062502,1.5023482728416424,0.7072555489486958,-0.6212862196413198,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.0959360638600264,-0.35907820081023667,-0.6870739715287151,2.5176442230474994,-934592234.6054692,-984653930.0213585,0.006346187431324037,0.009160826696531097,21.29622586571476,-3.912565702661654,-0.42328768215907786,-0.44160479781569606,0.3819658236699057,0.6130244392680773,0.03520669199826787,0.7031083549211123,0.21260509282471585,-12.575184694695993,-2.8513804749842846,0.02873355662660536
2015-07-06T04:00:00Z,st6,ambient,10.80565396,16.72524996,22.32833704,-9.191555515,-6.319265741,-3.118530291,2701236354,14.65662709,0.018836579,0.058735159,1.32,0.120095332,2.9e-6,187,40.32055213,6-Jul,2.646707805,10.40598422,187,2015,2015,5.226640612500001,-2.01426595494375,3.212374657556251,1.6537687413884115,0.7002548386783011,-0.6504105196413192,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.06681176386002696,-0.3882025008102361,-0.4793358115287152,2.7253823830474992,-6864807.605469227,-56926503.02135849,0.005193617431324035,0.008008256696531095,21.716975414037304,-3.971954608062857,-0.0025381338365342287,-0.020855249493152428,0.3225769182687026,0.5536355338668741,0.18662716054503692,0.8545288234678814,0.22297177477321783,-12.73024499650102,-5.976526263173945,0.0037809024592481235
2015-07-07T04:00:00Z,st6,ambient,11.03783837,16.51169871,22.01306112,-8.386191719,-5.706217312,-2.908144243,3764833346,14.87424506,0.016674808,0.057891017,1.32,0.115724127,2.77e-6,188,40.29008776,7-Jul,2.893632998,10.8054814,188,2015,2015,5.1599058468750005,-1.8188567681999999,3.3410490786750007,1.6409183325973467,0.598208154379592,-0.6808748896413235,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.036347393860022725,-0.41866687081024034,-0.261717841528716,2.9430003530474984,1056732184.3945308,1006670488.9786415,0.003031846431324035,0.005846485696531095,22.048969433207965,-4.093856201489618,0.3294558853341272,0.311138769677509,0.20067532484194217,0.4317339404401137,0.17377675175397211,0.8416784146768166,0.17403536926819602,-12.938452040327087,-9.29147864298635,-0.022511821708154026
2015-07-08T04:00:00Z,st6,ambient,11.36840172,17.70368824,23.07033728,-10.0901911,-6.834236804,-3.26052756,4411255915,14.80036504,0.016819815,0.058005256,1.32,0.126576241,2.69e-6,189,40.30042507,8-Jul,2.590441149,10.86945144,189,2015,2015,5.532402575000001,-2.1784129812749997,3.353989593725001,1.7106221832082613,0.7785966214466019,-0.6705375796413193,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.04668470386002688,-0.4083295608102362,-0.33559786152871496,2.8691203330474995,1703154753.3945308,1653093057.9786415,0.003176853431324034,0.005991492696531094,22.207425273842624,-4.085197623308762,0.48791172596878596,0.46959461031216776,0.20933390302279786,0.4403925186209694,0.24348060236488678,0.9113822652877313,0.15793506463757562,-11.528477674987606,-6.827309175987026,-0.008002865875519093
2015-07-09T04:00:00Z,st6,ambient,10.81259853,17.42761746,23.11118276,-9.256829778,-6.353987077,-3.053197073,5489771718,14.75517677,0.016060868,0.05754047,1.32,0.108626101,2.86e-6,190,40.30675044,9-Jul,2.74278453,11.07363038,190,2015,2015,5.446130456250001,-2.02533338079375,3.4207970754562504,1.694905348472559,0.7057343194988019,-0.6642122096413203,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.053010073860025875,-0.4020041908102372,-0.38078613152871554,2.823932063047499,2781670556.394531,2731608860.9786415,0.0024179064313240347,0.005232545696531095,22.426152510182554,-4.131369524601485,0.7066389623087161,0.688321846652098,0.16316200173007456,0.3942206173282461,0.22776376762918438,0.8956654305520289,0.09661327477914743,-10.277615550190541,-4.931388126751899,0.0024941499571120816
2015-07-10T04:00:00Z,st6,ambient,9.755441616,14.9110864,19.66050664,-10.64272427,-7.157053597,-4.0150878,3384441902,14.65166109,0.015227547,0.056892185,1.32,0.116353515,2.99e-6,191,40.32124786,10-Jul,2.083411309,7.754032803,191,2015,2015,4.659714500000001,-2.28131083404375,2.3784036659562506,1.5389541801662903,0.8247502049711892,-0.6497147896413225,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.06750749386002375,-0.3875067708102393,-0.48430181152871654,2.720416383047498,676340740.3945308,626279044.9786415,0.001584585431324035,0.004399224696531095,21.942454855862216,-4.184649188737301,0.2229413079883784,0.2046241923317602,0.10988233759425903,0.34094095319243056,0.07181259932291573,0.7397142622457602,0.008610851739074797,-8.70265257011578,-1.877983545264872,0.021163215789740005
2015-07-11T04:00:00Z,st6,ambient,10.26048044,15.58803096,20.77557361,-10.43890454,-7.077466615,-3.658323895,2197284614,14.51468467,0.01574466,0.057392203,1.32,0.12536035,3.55e-6,192,40.3404475,11-Jul,2.202487388,8.510564345,192,2015,2015,4.871259675,-2.25594248353125,2.6153171914687503,1.5833525638119967,0.8135678384221818,-0.6305151496413188,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.08670713386002737,-0.3683071308102357,-0.6212782315287164,2.583439963047498,-510816547.6054692,-560878243.0213585,0.0021016984313240363,0.0049163376965310965,21.51048816861297,-4.1512540188191815,-0.2090253792608685,-0.2273424949174867,0.14327750751237822,0.37433612311054976,0.1162109829686222,0.7841126458914667,-0.003979020561956054,-6.941201068347446,1.8414402376509744,0.044534501622374906
2015-07-12T04:00:00Z,st6,ambient,11.60969109,17.38279443,23.02294683,-11.92134729,-8.303136424,-4.260517403,2855001536,14.86968188,0.016346438,0.05777268,1.32,0.130839814,3.52e-6,193,40.29072609,12-Jul,2.093521477,9.079658006,193,2015,2015,5.432123259375,-2.6466247351499996,2.7854985242250008,1.692330081341918,0.9732851433231132,-0.6802365596413225,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.036985723860023745,-0.4180285408102393,-0.2662810215287159,2.9384371730474985,146900374.39453077,96838678.97864151,0.002703476431324037,0.005518115696531097,21.772338218057744,-4.113745264700882,0.05282467018390591,0.03450755452728771,0.18078626163067746,0.411844877228849,0.22518850049854344,0.8930901634213879,0.15261744239074865,-7.913136079344252,-4.20106602153346,-0.0010152625449977308
2015-07-13T04:00:00Z,st6,ambient,6.657417556,10.34566894,13.73204028,-10.13996156,-6.959209521,-3.700296309,1105184515,14.826702,0.013931841,0.055613489,1.32,0.10651166,4.56e-6,194,40.29673939,13-Jul,1.486615528,3.386459419,194,2015,2015,3.2330215437500005,-2.21824803481875,1.0147735089312504,1.1734171624235374,0.7967177108177819,-0.6742232596413231,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.04299902386002308,-0.41201524081024,-0.30926090152871666,2.8954572930474978,-1602916646.6054692,-1652978342.0213585,2.888794313240361e-4,0.0031035186965310962,20.823278139876653,-4.273578339118872,-0.8962354079971853,-0.9145525236538035,0.020953187212687574,0.2520118028108591,-0.2937244184198371,0.3741772445030074,-0.021618081988611964,-6.674650549637332,-2.3493463521124505,0.009169683287632745
2015-07-14T04:00:00Z,st6,ambient,7.678367765,12.25383621,16.24242772,-10.56666295,-7.244653722,-3.782527284,1208941994,14.56578746,0.014538531,0.05627872,1.32,0.118139446,4.72e-6,195,40.33328241,14-Jul,1.691431596,5.009182488,195,2015,2015,3.829323815625,-2.3092333738874995,1.5200904417375005,1.342688238160697,0.8369155966757711,-0.6376802396413197,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,0.0795420438600265,-0.37547222081023657,-0.5701754415287166,2.634542753047498,-1499159167.6054692,-1549220863.0213585,8.955694313240361e-4,0.0037102086965310963,20.913011428933437,-4.2309528436176675,-0.8065021189404007,-0.8248192345970189,0.06357868271389222,0.29463729831206376,-0.12445334268267749,0.543448320240167,-0.06651674410260658,-4.225366216277559,3.826581826101105,0.04988434912026719
2015-07-15T04:00:00Z,st6,ambient,12.48428229,18.29998106,24.01814828,-11.22258407,-7.576695325,-3.806728452,3571887676,15.28132636,0.014156835,0.055816087,1.32,0.143621278,3.93e-6,196,40.23322382,15-Jul,2.415298527,10.72328574,196,2015,2015,5.7187440812500006,-2.41507163484375,3.3036724464062504,1.7437492150684812,0.8817289491257941,-0.737738829641323,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,-0.020516546139976777,-0.47553081081023985,0.14536345847128374,3.350081653047498,863786514.3945308,813724818.9786415,5.138734313240353e-4,0.0033285126965310954,21.996360053777547,-4.257557732649352,0.2768465059037091,0.2585293902470909,0.036973793682207656,0.2680324092803792,0.2766076342251067,0.9445092971479512,0.14652861476295623,-7.1936574769631845,-9.345647930861636,-0.04600259504710513
2015-07-16T04:00:00Z,st6,ambient,11.65600222,17.11709395,22.34902333,-13.4742327,-9.197952767,-5.1479662920000004,2445707822,15.14200604,0.014287108,0.056051341,1.32,0.148598589,4.03e-6,197,40.25266697,16-Jul,1.860967803,7.919141183,197,2015,2015,5.349091859375,-2.93184744448125,2.41724441489375,1.6769268005882325,1.0756327514569726,-0.7182956796413222,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,-0.001073396139976035,-0.4560876608102391,0.006043138471284237,3.2107613330474987,-262393339.60546923,-312455035.0213585,6.441464313240355e-4,0.0034587856965310956,21.61760041572737,-4.248397686808026,-0.10191313214646769,-0.12023024780308589,0.04613383952353356,0.2771924551217051,0.20978521974485798,0.8776868826677025,0.10912038778129522,-5.42254844749155,-5.591733559301025,-0.022387799214473293
2015-07-17T04:00:00Z,st6,ambient,11.31922982,16.70445027,21.78474883,-11.46606381,-7.706184923,-3.99073643,3680930612,15.42400651,0.012817159,0.054164814,1.32,0.141724669,3.33e-6,198,40.21333124,17-Jul,2.167667975,8.998265347,198,2015,2015,5.220140709374999,-2.4563464442062504,2.763794265168749,1.6525243573502113,0.8986750606813856,-0.7576314096413199,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,-0.04040912613997372,-0.4954233908102368,0.2880436084712841,3.4927618030474985,972829450.3945308,922767754.9786415,-8.258025686759644e-4,0.0019888366965310957,22.026431440853212,-4.3569704589123175,0.30691789297937433,0.28860077732275613,-0.06243893258075772,0.1686196830174138,0.18538277650683677,0.8532844394296812,0.09476059075209067,-5.982590754620554,-10.163219258008176,-0.05755188338184009
2015-07-18T04:00:00Z,st6,ambient,12.5936593,17.90980317,23.75543492,-12.88053938,-8.56054267,-4.374415666,4115468144,15.26778661,0.012973627,0.054429373,1.32,0.152079638,2.69e-6,199,40.23511257,18-Jul,2.092134092,9.3492605,199,2015,2015,5.596813490625,-2.7286729760625,2.8681405145625,1.722197416256801,1.0038154016627439,-0.7358500796413239,st6 ambient,15.135962901528716,-0.7172222835013462,0.013642961568675964,2708101161.605469,1.4671415808433745,11.931244706952501,-0.26220801883108313,0.010828322303468904,2758162857.0213585,0.7992399179205301,-0.01862779613997767,-0.47364206081024074,0.1318237084712841,3.3365419030474985,1407366982.3945308,1357305286.9786415,-6.693345686759646e-4,0.0021453046965310956,22.13801842985376,-4.344836674411864,0.41850488197992064,0.40018776632330244,-0.050305148080304285,0.18075346751786725,0.25505583541342647,0.9229574983362709,0.054725929404660076,-4.118750263913149,-6.078126682026827,-0.03159890754921281
